B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,bsi,elev,mndwi,ndbi,ndvi,slope
409,2020.5,1150,412,685.5,638.5,1052.5,2263,2708.5,2998.5,2956.5,2990.5,-0.1238158,726,-0.493348115,-0.194859534,0.648886445,2.937757294
585,3010,1974,628,1038,1050,1524,2605,2935,2931,3161,3032,0.065756661,693,-0.48715415,0.013297425,0.472494348,2.850367546
669,4551,3694,847,1302,2076,2455,2644,2863,2950,3133,3194,0.271488872,937,-0.555099949,0.213438208,0.173895742,2.08469224
422,2416,1608,428,733,814,1339,2144,2416,2432,2655,2896,0.060755337,741,-0.534455383,-0.00330033,0.498459643,8.047680855
492,3467.5,2470.5,697,1104,1330,1805.5,2641.5,3068,3322,3275.5,2818.5,0.088300346,897,-0.517007547,0.021430149,0.428202923,0.950145543
723,2532.5,1745,630.5,935.5,1137,1460.5,2126.5,2359.5,2456.5,2567,2495.5,0.086213276,863,-0.460495963,0.015233514,0.367190761,7.482986927
517.5,3285,2659.5,779,1092,1437,1705.5,2014.5,2212,2420,2439.5,2176,0.192273703,777,-0.501028101,0.151621385,0.254861291,5.298851286
560,3779,2941,711,980,1395,1705,2069,2253,2370,2560,2459,0.253543307,812,-0.588148771,0.22914295,0.258964143,8.746613503
450,2170,1471,536,802,932,1174,1570,1797,2108,2042,2273,0.079707623,888,-0.460296097,0.014492754,0.386842105,2.93843174
479,2898,1959,440,766,756,1383,2929,3407,3466,3533,3235,-0.033333333,616,-0.581877729,-0.089252043,0.641875888,2.652680874
557,3239,2301.5,666.5,976.5,1263,1720.5,2546,2868.5,3035,3150,3035.5,0.097580301,908,-0.536709762,0.032515142,0.412284784,2.117863449
333,2729,1791,526,830,1022,1400,2198,2477,2410,2639,2637,0.121878271,725,-0.533576847,0.062074334,0.404428904,3.798246486
345,1723.5,933.5,327.5,552.5,400,941,2237,2785,2958,2989.5,2600,-0.21482714,893,-0.514499121,-0.263697533,0.761762954,2.657579526
592,3354,2615.5,690.5,953,1124.5,1457,2064,2286.5,2340,2549,2646.5,0.192835264,887,-0.557464593,0.178082192,0.350844278,3.00177851
639,3411,2535,652,1005,1352,1861,2469,2673,2750,2930,2923,0.166687079,865,-0.544836957,0.107287778,0.340809361,2.084128857
594,2023,1349,581,868,899,1231,1708,1843,1878,1996,1880,0.086043486,886,-0.399515738,0.037169956,0.352538711,3.98162961
599.5,4647.5,3700.5,969.5,1442,2272,2617,2918,3082,3211.5,3321,3135.5,0.246700599,891,-0.526397898,0.182720448,0.171332178,1.90455687
716,3300,2719,987,1278,1622,2096,2334,2505,2590,2724,2904,0.158253912,751,-0.441677588,0.120543294,0.229819563,2.083386977
529,4607,3860,763,1278,2242,2674,2862,3078,3074,3246,3041,0.281864121,669,-0.565675446,0.199583388,0.156508653,3.39567399
388,2777,1955,460,645,802,1157,1539,1747,1754,2050,2132,0.235629208,790,-0.623027469,0.225777974,0.372456964,7.279315697
418,3237,2624,486,744,1254,1744,2033,2166,1879,2271,2542,0.310093349,882,-0.626224567,0.265441751,0.199489307,2.117505312
1359.5,2793,2448,1328,1607,1699,1976,2317.5,2512.5,2158.5,2606,2664,0.126026195,755,-0.269545455,0.128142987,0.1191186,5.688429248
396,2593,1762,462,702,805,1177,1867,2115,2121,2343,2213,0.136264839,778,-0.573899848,0.10012728,0.449760766,7.171565533
556.5,2885.5,2401,761,1122,1525.5,1563,1888.5,2030,2391,2239.5,2389,0.166468333,773,-0.440049906,0.093717426,0.220988127,20.69844246
473,3085.5,2139,606.5,877.5,1168.5,1514,1879.5,2095.5,2258,2405,2366.5,0.195195617,877,-0.557153671,0.154861046,0.317962936,1.903826595
397,2617,1897,474,717,877,1180,1538,1735,1872,2060,2080,0.196575342,834,-0.569886023,0.165961239,0.3619498,6.227801617
688,2677.5,2139.5,801,1189,1257.5,1800,2172,2363.5,2420.5,2497.5,2639,0.099699574,843,-0.38497349,0.050411926,0.316204459,1.854334169
469,3427,2392,708,955,1250,1523,2086,2388,2508,2751,2903,0.185100722,872,-0.56412597,0.154844145,0.334752528,1.904397002
618.5,4120.5,3172,864.5,1285,1766,2261.5,2524,2732,2741.5,3013,2806,0.240242297,798,-0.52455832,0.200961819,0.216417083,4.671087289
570,2765,2269,694,921,1137,1462,1962,2178,2262,2393,2442,0.137941091,805,-0.500271297,0.100059678,0.3309797,9.343153517
419,3049,2241,557,799,1050,1793,2193,2304,1948,2576,2698,0.241368867,905,-0.584719335,0.220332199,0.299533022,1.329745777
416,2960,2161,528,844,1046,1545,2271,2625,2722,2903,2668,0.104189636,847,-0.556256572,0.04188666,0.444798301,1.328752039
911,3348,2863,1208,1716,2190,2505,2835,2992,3152,3176,2935,0.119013942,690,-0.322274882,0.030153846,0.180082366,2.850280134
448,2604,1840,508,742,949,1219,1550,1712,1820,1954,2037,0.208297909,532,-0.556485356,0.17721519,0.314553991,9.234161377
828.5,3340,2700,824.5,1172,1573,1926.5,2384.5,2607.5,2668,2820,2822,0.16899649,844,-0.480496454,0.111850866,0.258193822,4.671208858
608.5,4023.5,3044.5,816.5,1094,1370,1917,2545,2782,2655,3004,2869,0.216807671,929,-0.572447484,0.204911282,0.319254658,5.755883805
959.5,3264,2563,1951,2199,2589,2451.5,2767,2991,3143,3122,2634.5,0.069334064,692,-0.194947831,0.018885594,0.096650384,6.772938413
552.5,3019.5,2266,571.5,853.5,1059,1622.5,2256.5,2542,2313.5,2821,2613.5,0.171393696,768,-0.55925639,0.132383274,0.371979244,5.493893252
461.5,3320,2280.5,671,911,1265,1607,1840.5,2051.5,2190,2379.5,2413.5,0.231533709,919,-0.569368944,0.20508167,0.267727931,2.1186194
678,3451,2593,677,1058,1362,1779,2300,2575,2646,2846,2939,0.183136676,899,-0.530716345,0.132032147,0.320359281,0.953036583
481,2777,2054,521,745,915,1176,1497,1669,1810,1922,2133,0.225967126,742,-0.576944918,0.210813168,0.328440367,5.296973045
573,3978,3047,688,1078,1422,2141,2547,2785,2774,2993,2825,0.218686527,616,-0.573575949,0.178317536,0.32221163,2.99296727
536,2812,1990,622,877,1102,1378,1972,2166,2207,2409,2390,0.160907608,751,-0.524532394,0.120541941,0.333937746,11.77993393
376,1942.5,1269,467,759.5,689,1274.5,2142.5,2532.5,2363.5,2688,3005.5,-0.036433541,703,-0.437823834,-0.097770553,0.548566749,4.223910809
647,3907,3028,723,1035,1520,1841.5,2224,2477.5,2535,2759.5,2767,0.249740933,905,-0.581141238,0.212977336,0.250308261,2.084372289
390.5,2510,1831.5,499,692.5,946,1197,1504,1668.5,1852.5,1879,1957.5,0.190185105,851,-0.567525371,0.150716332,0.32392353,6.327071888
591,3404,2743,644,1004,1384,1827,2161,2316,2657,2545,2770,0.183829892,671,-0.54446461,0.123246989,0.315021034,4.220517635
624,2927,2486,863,1182,1426,1734,2135,2312,2510,2524,2629,0.126844421,856,-0.424677537,0.076696708,0.275406504,1.328927755
550,3757.5,3220.5,819,1207,1691,1921,2220,2413,2600,2742,2516,0.228869467,867,-0.513747608,0.182068423,0.211838732,6.00553894
447.5,2850,2096.5,616.5,848.5,1073,1368.5,1760,1980,2136,2238,2251.5,0.175342671,638,-0.541165337,0.143200963,0.331255843,2.083102942
406,3355,2515,572,823,1052,1627,2152,2384,2430,2682,2766,0.189634229,795,-0.606031594,0.159896283,0.395749569,3.824186384
835,3558,2975,988,1412,1899,2000,2375,2534,2788,2775,2894,0.182064334,860,-0.431790744,0.121336275,0.189673565,2.08414834
528,2857,2227,601,867,1040,1408,1724,1916,1980,2166,2289,0.20314912,842,-0.534371643,0.18131073,0.311258278,5.300330162
396,702,553,491,763,642,656,466,578,611,569,1622,0.09893704,780,0.041638225,0.069306931,-0.024740623,1.328454863
318,2483,1897,412,584,749,971,1227,1370,1376,1597,1525,0.287649402,810,-0.619171829,0.286861881,0.295058824,6.625357462
592,4228,3744,884,1332,1946,2327,2499,2682,2728,2816,2757,0.261802575,757,-0.520863309,0.215641173,0.167308515,1.901728481
839,3458,2720,1058,1512,2076,2107,2316,2532,2615,2644,2562,0.202128815,896,-0.391549296,0.138811131,0.114900874,3.398974895
1013,2757.5,2628,1710,1867,2053,2235,2312,2428,2531.5,2435.5,2335.5,0.062859037,886,-0.192561358,0.042730195,0.104373432,5.981191635
940.5,2871,2628,1139,1391,1603.5,1998,2041,2154,1992.5,2296,2205,0.176571128,925,-0.34725481,0.180631233,0.108175751,12.69885344
570,2258,1734,548,703,912,1194,1573,1748,1838,1968,2049,0.141108711,852,-0.525160419,0.102539063,0.336727273,5.42972356
408,2874.5,2043.5,551,750.5,991,1290.5,1628.5,1788.5,1949,2049.5,2026,0.214515749,756,-0.585931034,0.191873121,0.32585034,12.89698219
978,3602.5,3022.5,1256,1587,1834.5,2228.5,2467.5,2646,2525,2772,2698,0.179648514,868,-0.388380383,0.175846593,0.158389724,2.85208808
547,3483,2583,683,1034,1428,1825,2162,2385,2458,2653,2788,0.219821162,893,-0.542174009,0.172529877,0.26505404,2.084467411
560,3942,2954,694,1104,1616,2081,2425,2600,2611,2821,2582,0.254202866,776,-0.562425684,0.203113078,0.235391531,2.995963097
548.5,2936.5,2131,503,770.5,960.5,1655,2543.5,2958.5,2908.5,3293,3335.5,0.0664295,947,-0.584299973,0.004790419,0.503489274,0
902,1848,1558.5,638.5,811.5,936,1493,1581,1587.5,1100.5,1626.5,2052.5,0.231041344,940,-0.389734913,0.253518738,0.080775841,17.30584732
474,2577,1963,523,721,918.5,1173.5,1497,1678,1811.5,1885,1941,0.199142367,747,-0.562765312,0.174433178,0.327106227,2.937994666
640,3951.5,2907.5,754,1087,1606,1911,2265.5,2456.5,2618.5,2721.5,2733.5,0.244680851,860,-0.568522378,0.202891933,0.239673334,3.401738405
465,2364,1537,470,788,820,1276,2398,2817,3000,2968,3066,-0.042981665,655,-0.5,-0.118568233,0.570680628,2.780288458
666,2994,2567,756,1050,1334,1648,1949,2097,2108,2311,2259,0.203559511,764,-0.480712166,0.173657389,0.224869262,18.60530069
644,3398,2590,746,1064,1514,1884,2109,2252,2336,2469,2514,0.228921691,852,-0.523083819,0.185211022,0.213506494,10.51322304
427,2598,1640,501,899,736,1547,3440,3919,4252,4138,3492,-0.175466799,905,-0.48584501,-0.241459854,0.70489174,0.927409937
605.5,2984,2278,607.5,803.5,1079.5,1443.5,1863,2052,2144,2361.5,2269.5,0.192516508,905,-0.575709571,0.163806552,0.330231115,5.497579897
631,3369.5,2602.5,822,1096,1444.5,1786,2337.5,2570,2690.5,2807,2693,0.156308173,734,-0.509125518,0.112046205,0.301330109,4.698507786
528.5,2662.5,2121.5,591,832.5,1071,1414,1715.5,1875.5,1872,2055,1981,0.2050351,742,-0.52360515,0.174330136,0.272171254,13.08357029
805,1935,1582,743,988,1060,1286,2113,2377,2330,2396,2299,-0.012854318,889,-0.32398221,-0.092614302,0.374631268,1.854334169
662,3589,2699,818,1150,1534,1844,2168,2329,2460,2536,2602,0.219616712,929,-0.514665541,0.18664242,0.231847772,1.327866619
438,2330,1741.5,470,704.5,774,1209.5,1622.5,1878,1964.5,2043.5,2276.5,0.120881105,685,-0.535673093,0.08510886,0.43472704,2.653185006
399,2615,1853,477,830.5,1008.5,1320.5,1905.5,2160,2127.5,2269.5,2406,0.163615928,871,-0.517921927,0.102793885,0.35682398,3.704791834
418,2565,1529,532,820,827,1251,2071,2328,2360,2650,2492,0.079567155,865,-0.515509601,0.041624365,0.48101663,0.927409937
528,3855,2932,802,1162,1622,1931,2251,2468,2586,2789,2782,0.235645798,895,-0.536774965,0.197019096,0.229087452,1.329475999
505,2433,1761,457.5,729,724.5,1270.5,2000,2209,2119,2353,2546,0.101325427,835,-0.538899431,0.068980668,0.49041674,2.998180369
645,4075.5,3126,914.5,1308,1786,2148.5,2670.5,2947.5,3107,3234.5,3165,0.186178286,891,-0.514070772,0.134841629,0.269977519,1.904595845
799.5,2776.5,2426,1311,1519,1683.5,1826,2005.5,2106,2097,2214.5,2253.5,0.133706151,806,-0.292748225,0.139427516,0.109377067,11.78917352
661,3370,2711,747,996,1266,1695,2118,2296,2378,2521,2892,0.194691406,679,-0.543747137,0.172581768,0.305159166,3.823990886
635,3073,2253,612,893,1068,1529,1828,2102,2220,2382,2591,0.187724079,890,-0.549672214,0.161156244,0.350364964,1.854334116
465.5,2491.5,1901.5,513,710.5,794,1217.5,1984,2198.5,2304.5,2516.5,2457.5,0.076683598,799,-0.556214866,0.038990826,0.487493949,22.08489384
516.5,1873.5,1215.5,567.5,798.5,825.5,1174.5,2317,2708,2677.5,2852.5,2571,-0.091857335,938,-0.402320359,-0.176664469,0.528689695,5.547544956
667,2734,2149,698,941,1193,1424,1772,1933,2081,2174,2143,0.171189979,888,-0.487891156,0.135617861,0.271227856,4.999807258
526,3118,2435.5,578,763.5,1022.5,1464.5,1627.5,1796,1870.5,2077.5,2378,0.256791622,874,-0.606595388,0.250075173,0.293121327,5.687887434
385,2189.5,1519.5,459,688.5,621,977.5,1550,1702.5,2131.5,1969,1918,0.040733198,962,-0.521542738,0.013422819,0.548773842,8.751950264
1015,5053,3918,1294,1810,2496,3413,3581,3691,3269,3799,3383,0.246532365,928,-0.472533877,0.214371545,0.134084996,4.163104551
800,1808.5,1374.5,971,1364,1450,1761,1692,1769.5,1533.5,1398.5,2566.5,0.130834635,847,-0.140110323,0.082286056,0.027987263,2.116964486
533.5,3410,2542.5,801,1217,1830,2002.5,2325.5,2512.5,2692,2765,2780.5,0.200045803,888,-0.473957208,0.117666339,0.190623618,1.905384511
884,2524,2321,911,1250,1380,1775,2218,2384,2608,2514,2585,0.051865822,802,-0.337572867,-0.016367888,0.307923771,1.902437925
493,2717.5,1967,576.5,863,973.5,1431,1888.5,2058,2241.5,2346,2266.5,0.134121985,858,-0.517944421,0.095987094,0.394401244,5.627332094
445,3108,2111,680,927,1266,1564,2090,2368,2576,2714,2546,0.146526868,543,-0.540520446,0.093596059,0.340968246,5.48522988
374,2537.5,1579,478,738.5,695,1209.5,2469,2913.5,2773,3156.5,3279,-0.002853397,600,-0.549145299,-0.044346107,0.599192618,2.083011627
716,3762,2964,835,1212,1500,2050,2647,2896,2997,3103,2842,0.157246536,840,-0.512665862,0.113182423,0.332888592,3.912866252
1091.5,2563.5,2413,922,1126,1205,1766.5,1960,2119,1977,2159,2479.5,0.130408699,914,-0.38961919,0.129170796,0.242614708,3.367088079
772,3134,2786,1544,1944,2186,2300,2650,2771,2774,2918,2825,0.103963478,848,-0.23434423,0.060934326,0.118548387,3.824512215
535,2552,2280,787,984,1260,1283,1499,1624,1821,1774,1695,0.187538941,779,-0.443438914,0.167162131,0.182083739,11.27116372
808,3880.5,3278.5,859,1208,1477.5,2039.5,2272.5,2474.5,2515.5,2775.5,2906.5,0.227139994,1009,-0.525203891,0.213414634,0.259954921,15.81676701
546.5,3204,2159,683.5,1028.5,1190,1712.5,2449.5,2732.5,2760.5,3002.5,3088.5,0.121204389,640,-0.513998819,0.07435661,0.397544615,2.993611813
562,3781,2909,788,1108,1522,1830,2069,2257,2474,2551,2607,0.238295388,858,-0.546737574,0.208952838,0.238238238,1.854334116
571,3639,2727,727,981,1374,1723,2270,2447,2620,2800,3011,0.199282297,909,-0.575324675,0.16280556,0.311967952,1.329475999
629,3303,2540,733,1054,1422,1713,2314,2613,2784,2867,3034,0.146566367,937,-0.516180858,0.085263677,0.32382311,2.93785416
720,4707.5,4264,1048,1591,2342,2771.5,2932.5,3163.5,3199,3375,2951.5,0.24808569,912,-0.494800349,0.190792386,0.154665223,1.854334116
424.5,3230,2356.5,601,898,1360,1609,2048,2250.5,2263,2435,2239,0.231553528,805,-0.564922481,0.176042236,0.249240961,6.777459668
635,3371.5,2535.5,841.5,1187,1553,1762.5,2333,2568,2768,2884,2819,0.154089524,835,-0.479214654,0.098297907,0.281184911,2.780288458
505.5,3358.5,2774,742,1090,1604,1698.5,1980,2174,2410.5,2381.5,2316,0.223043746,790,-0.509947173,0.164326573,0.200896749,4.225680721
477.5,2930,2369,723.5,957,1130,1415,1655,1817.5,1948,2038.5,2003.5,0.206269034,937,-0.507589401,0.201312013,0.265756985,11.57939148
711,3008,2645,1060,1490,1973,2156,2330,2437,2646,2562,2647,0.146771037,885,-0.337483326,0.064025469,0.145702533,3.368037939
514,2198,1512,458,653,694,1157,1892,2152,2238,2408,2506,0.035075161,696,-0.541915118,-0.009017133,0.526603001,3.366061687
409,2522,1620,500,877,863,1285,2611,3037,3140,3286,3132,-0.036298932,909,-0.483965872,-0.109148711,0.568823382,2.11833024
494,3417,2584.5,628,935.5,1286,1738.5,2349.5,2588,2619,2804.5,2758.5,0.183144654,899,-0.570132108,0.132206759,0.341357234,0
400,2825,1793,501,783,1041,1442.5,2028.5,2342.5,2499,2695,2706.5,0.12612875,929,-0.565964523,0.061232156,0.411864407,0.927409937
321,1935,891,364,647,381,941,3485,4648,4755,4984,5084,-0.377000672,605,-0.49883811,-0.421524664,0.851635514,5.859785994
618.5,2789.5,2181,820,1107,1370,1735,2109.5,2273.5,2323,2461.5,2547,0.139198904,813,-0.431797767,0.091246944,0.258055781,0.927409947
618.5,2693,1937,762,1066,1250,1517.5,2151.5,2422.5,2690,2547,2547,0.066396214,813,-0.43282788,5.57E-04,0.365482234,2.083859682
426,3108,2079,571,878,1226,1630,2141,2385,2498,2720,2702,0.170876672,922,-0.559458103,0.108811987,0.341568206,2.119102206
522,3076,2220,767.5,1083,1261,1626.5,2153.5,2348,2545,2656.5,2858.5,0.133930322,921,-0.479201731,0.094467177,0.33736206,8.40294419
362,2328.5,1460.5,471,678.5,852,1128.5,1615.5,1876.5,2121,2152.5,2203.5,0.101948896,925,-0.548719654,0.046634453,0.426841574,6.014563084
471,2405,1538,527,821,822,1339,2229,2557,2666,2833,3015,0.00529595,597,-0.491010539,-0.051469138,0.528669725,2.08301108
458.5,2495.5,1698.5,531.5,781.5,828,1245,2112.5,2413.5,2568,2671,2643.5,0.034874669,736,-0.523039365,-0.014318159,0.512367491,2.113249588
613,3331.5,2501,695,983,1300.5,1718,2115,2349.5,2463,2650.5,2730,0.189216945,728,-0.544327269,0.14988351,0.308888003,2.653507978
821,3545,3245,1062,1398,1797,2038.5,2145.5,2290,2313,2527,2418.5,0.225651027,858,-0.434351608,0.210310686,0.125547445,8.609876352
582,3467,3029,1272,1766,2294,2131,2382,2613,3042,2826,2397,0.143622829,677,-0.325052551,0.065294208,0.14017991,4.700267133
575,3943,3072,860,1304,1816,2116,2515,2757,3012,3064,2968,0.19592981,740,-0.502954069,0.133860532,0.247721624,3.704791834
324,2164,1169,344,648.5,420.5,1053,3002,3625.5,3471,3809.5,3478,-0.192280647,745,-0.538844444,-0.231943212,0.783887961,2.937650919
440.5,3099.5,2529,650,914,1204,1488,1797.5,1986,2087,2280.5,2203.5,0.222498402,802,-0.544537187,0.195218355,0.268307505,8.044440858
535,3753,2558,611,1102,1504,1934,2594,2855,2832,2972,3056,0.208505747,689,-0.546035015,0.139863326,0.306273063,2.850152493
951,3546,3021,945,1296,1500,2291,2752,2914,2910,3024,2735,0.13380519,792,-0.464684015,0.098513011,0.319727891,2.93811371
326,1867,1134,377,678,656,1138,1968,2269,2267,2470,2559,-0.023417844,866,-0.46719057,-0.096758587,0.551146083,3.000650406
413,3071,1954,510,891,984,1549,2663,3007,3096,3239,3385,0.058608537,743,-0.550227158,-0.004053835,0.517647059,2.937621529
632,2785,2028,601,795,935,1464,1835,2030,2032,2285,2480,0.171100268,749,-0.555865922,0.156321362,0.369733738,0.927409937
570,3570,2739,1007,1482,1973,2131,2612,2824,2985,3018,2394,0.16266387,812,-0.413301663,0.089244851,0.204114562,0.927409937
331.5,2082.5,1305,354.5,593.5,540,980.5,1613.5,1820.5,2126,2051.5,2097.5,0.027826769,891,-0.556427504,-0.010336224,0.594898725,5.627287883
898,2051,1796,974,1176,1222,1292,1771,1939,2238,2032,1853,0.009406322,908,-0.271149675,-0.043599907,0.293641618,6.533330714
380.5,2410,1471.5,469.5,793.5,830.5,1380,2709,3204,3119,3327,3010.5,-0.050959145,586,-0.504604339,-0.128232954,0.579440435,3.36499565
594,3326.5,2624,783.5,1075,1373,1693,1991,2202,2351,2571.5,2563,0.199770232,653,-0.51153016,0.171818582,0.262620838,1.900113944
536.5,3218,2544.5,762,1134,1530.5,2072,2531.5,2811,2843,3047.5,2916,0.136888729,731,-0.478860294,0.061870978,0.300102892,5.091571024
500,4225,3363,687,1142,2014,2321,2752,2908,2934,3021,2894,0.265517241,936,-0.57443637,0.180332449,0.185933711,1.329480694
617,4189,3487,791,1252,1991,2252,2486,2719,2856,2897,2896,0.257759235,864,-0.53979048,0.189212207,0.178460904,1.854334116
514,3256,2311,637,915,1158,1481,1957,2141,2201,2529,2345,0.21731936,717,-0.561256293,0.193329668,0.31050908,6.683431218
435,3393,2581,588,965,1638,2018,2345,2557,2648,2773,2414,0.217128342,704,-0.557136301,0.123323953,0.235650957,3.366356876
459,2827,1814,571,877.5,1021,1408.5,2052,2341.5,2478,2704,2795,0.11584747,914,-0.526251856,0.065786993,0.416404687,2.119180918
389,1900,1031,429,800,614,1109,2771,3485,3713,3721,3572,-0.244591346,673,-0.407407407,-0.323000178,0.716200601,1.327976389
643,4056,3385,909,1318,1974,2138,2360,2558,2818,2920,2738,0.236035667,900,-0.509490138,0.180098923,0.176126878,3.403601646
472,2011,1204,536,793,724.5,1180,2317.5,2727,2305,2858,2866,-0.018918677,694,-0.434379458,-0.068118628,0.521703251,0.950891754
495,3339,2420,689,960,1226,1489,2243,2478,2621,2748,2681,0.159365079,912,-0.553384508,0.120469799,0.362620224,2.994966984
477,3187,2337,606.5,917,1158,1555,1921,2119,2257,2387.5,2540.5,0.20552126,739,-0.553118908,0.170830272,0.32181552,2.083649557
476.5,2730,2082,500.5,730.5,1024.5,1399,1611.5,1778,1732.5,1981,1886.5,0.254112735,922,-0.577806675,0.223529412,0.256800871,0.952786803
596.5,4045,3089,805,1207,1630,2161.5,2810.5,3069.5,3144.5,3312.5,3185,0.179282041,834,-0.540365575,0.125252104,0.31720599,4.74870348
513,3605.5,2750,733.5,1088,1714,1789.5,2014,2214.5,2546,2497,2400,0.237236888,924,-0.5363801,0.172234414,0.195305164,3.002677441
627,2803,2014,515,886,896,1638,2385,2685,3072,2944,2766,0.015371946,742,-0.519653022,-0.045787234,0.548387097,2.780288516
487,2326,1590,641,946,982,1359,1953,2170,2305,2380,2432,0.057882955,719,-0.421760391,0.004534658,0.402494676,11.18019199
410.5,3110.5,2015.5,416,665.5,961,1629,2347,2698,2408,2953,2772.5,0.18091509,906,-0.647510593,0.127299085,0.429504304,3.704791784
763,3646,2956,753,1136,1586,1919,2090,2265,2386,2504,2446,0.250029865,916,-0.524884985,0.208885942,0.201409869,0.927409947
495,2321,1536,504,798,1055,1358,1868,2153,2344,2400,2683,0.084832905,859,-0.488297531,-0.004930332,0.379229185,8.063768503
